,"""address""","""bathrooms""","""country""","""distance""","""district""","""exterior""","""externalReference""","""floor""","""has360""","""has3DTour""","""hasLift""","""hasPlan""","""hasVideo""","""isParkingSpaceIncludedInPrice""","""latitude""","""longitude""","""municipality""","""neighborhood""","""newDevelopment""","""numPhotos""","""operation""","""price""","""priceByArea""","""propertyCode""","""propertyType""","""province""","""rooms""","""showAddress""","""size""","""status""","""thumbnail""","""title""","""typology""","""url""",":""address""","""newDevelopmentFinished""","""isSmokingAllowed""","""tenantGender""","""tenantNumber""","""parkingSpacePrice""","""hiddenResults""","""itemsPerPage""","""lowerRangePosition""","""numPaginations""","""paginable""","""summary""","""total""","""totalPages"""
2837,"""CascoAntiguo""",4,"""es""","""15410""","""CascoAntiguo""",true,"""SA137324""","""3""",false,true,true,true,false,true,40.4743727,-3.8688516,"""Majadahonda""",,false,44,"""sale""",525000.0,2749.0,"""85445764""","""duplex""","""Madrid""",4,false,191.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bf/c6/b4/662684945.jpg""","""D\u00faplex""","""flat""","""https://www.idealista.com/inmueble/85445764/""",,,,,,,,,,,,,,
2838,"""barrioCostillares""",3,"""es""","""7001""","""CiudadLineal""",true,"""CLNA135701""","""1""",false,true,true,true,true,true,40.4736769,-3.6680305,"""Madrid""","""Costillares""",false,47,"""sale""",850000.0,3091.0,"""84998963""","""flat""","""Madrid""",5,false,275.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fc/9b/5d/651657573.jpg""","""Piso""",,"""https://www.idealista.com/inmueble/84998963/""",,,,,,,,,,,,,,
2839,"""barrioAravaca""",4,"""es""","""9443""","""Moncloa""",true,"""ST130758""","""2""",false,true,true,true,true,true,40.4616976,-3.7978855,"""Madrid""","""Aravaca""",false,34,"""sale""",1400000.0,6542.0,"""84827825""","""duplex""","""Madrid""",5,false,214.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/76/36/c2/647760169.jpg""","""D\u00faplex""","""flat""","""https://www.idealista.com/inmueble/84827825/""",,,,,,,,,,,,,,
2840,"""barrioJeronimos""",3,"""es""","""993""","""Retiro""",true,"""JV131399""","""4""",false,true,true,true,true,true,40.4188375,-3.6918528,"""Madrid""","""Jeronimos""",false,48,"""sale""",3950000.0,9272.0,"""83522407""","""flat""","""Madrid""",4,false,426.0,"""renew""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cf/af/3c/619835512.jpg""","""Piso""",,"""https://www.idealista.com/inmueble/83522407/""",,,,,,,,,,,,,,
2841,"""barrioLaCabana""",6,"""es""","""10531""","""Urbanizaciones""",false,"""FR130219""",,false,true,,true,true,true,40.4123556,-3.8275229,"""PozuelodeAlarcon""","""LaCabana""",false,56,"""sale""",880000.0,1630.0,"""83182534""","""chalet""","""Madrid""",8,false,540.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/82/bf/d7/612943756.jpg""","""Casaindependiente""","""chalet""","""https://www.idealista.com/inmueble/83182534/""",,,,,,,,,,,,,,
2842,"""barrioMontealina""",7,"""es""","""11982""","""Urbanizaciones""",false,"""FR123623""",,false,true,,true,true,,40.4274049,-3.8441026,"""PozuelodeAlarcon""","""Montealina""",false,84,"""sale""",1595000.0,2573.0,"""40222620""","""chalet""","""Madrid""",5,false,620.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/76/95/c1/626032601.jpg""","""Casaindependiente""","""chalet""","""https://www.idealista.com/inmueble/40222620/""",,,,,,,,,,,,,,
2843,"""barrioMontealina""",5,"""es""","""12737""","""Urbanizaciones""",false,"""FR122174""",,false,true,,true,true,true,40.4357741,-3.8516355,"""PozuelodeAlarcon""","""Montealina""",false,52,"""sale""",1485000.0,2671.0,"""39912126""","""chalet""","""Madrid""",6,false,556.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6f/70/d8/270880208.jpg""","""Casaindependiente""","""chalet""","""https://www.idealista.com/inmueble/39912126/""",,,,,,,,,,,,,,
2844,"""CalledeO'Donnell",4,"""es""","""2306""","""Retiro""",true,"""DS-P22220""","""2""",true,true,true,true,true,true,40.4215419,-3.6767573,"""Madrid""","""Ibiza""",false,45,"""sale""",1395000.0,5813.0,"""87956639""","""flat""","""Madrid""",5,true,240.0,"""renew""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/17/16/39/735051882.jpg""","""PisoenCalledeO'Donnell",,"""https://www.idealista.com/inmueble/87956639/""",,,,,,,,,,,,,,
2845,"""CalledelPrincipedeVergara",2,"""es""","""2428""","""BarriodeSalamanca""",true,"""423807""","""8""",false,true,true,true,false,,40.4294937,-3.6799969,"""Madrid""","""Castellana""",false,73,"""sale""",2000000.0,8696.0,"""87688791""","""penthouse""","""Madrid""",3,true,230.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c8/4d/e3/728535557.jpg""","""AticoenCalledelPrincipedeVergara","""flat""","""https://www.idealista.com/inmueble/87688791/""",,,,,,,,,,,,,,
2846,"""CalledelPoetaBlasdeOtero",1,"""es""","""4421""","""CiudadLineal""",true,"""33754""","""3""",false,true,false,true,true,,40.4228748,-3.6516569,"""Madrid""","""Ventas""",false,37,"""sale""",166900.0,3035.0,"""86961521""","""flat""","""Madrid""",2,true,55.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/27/39/d7/712727853.jpg""","""PisoenCalledelPoetaBlasdeOtero",,"""https://www.idealista.com/inmueble/86961521/""",,,,,,,,,,,,,,
2847,"""PaseoMarquesdeZafra",2,"""es""","""3398""","""BarriodeSalamanca""",false,"""9135PV-G""","""5""",false,true,true,true,false,,40.4258139,-3.6649341,"""Madrid""","""FuentedelBerro""",false,31,"""sale""",480000.0,4528.0,"""86742518""","""flat""","""Madrid""",4,true,106.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/59/f5/17/701594112.jpg""","""PisoenPaseoMarquesdeZafra",,"""https://www.idealista.com/inmueble/86742518/""",,,,,,,,,,,,,,
2848,"""CalledelaPrincesa""",4,"""es""","""1697""","""Moncloa""",true,"""9306PV-AM""","""4""",false,true,true,true,false,true,40.4280789,-3.7166155,"""Madrid""","""Arg\u00fcelles""",false,48,"""sale""",2290000.0,4499.0,"""87856382""","""flat""","""Madrid""",7,false,509.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/99/5d/2d/737244884.jpg""","""PisoenCalledelaPrincesa""",,"""https://www.idealista.com/inmueble/87856382/""",,,,,,,,,,,,,,
2849,"""CalleSanMartindelaVega""",5,"""es""","""12324""","""GetafeCentro""",false,"""9286PV-M""",,false,true,,true,false,true,40.3076237,-3.7291117,"""Getafe""",,false,45,"""sale""",759500.0,1266.0,"""87676163""","""chalet""","""Madrid""",5,false,600.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/05/f3/bc/728169670.jpg""","""ChaletenCalleSanMartindelaVega""",,"""https://www.idealista.com/inmueble/87676163/""",,,,,,,,,,,,,,
2850,"""AvenidadeMenendezPelayo""",4,"""es""","""2255""","""Retiro""",true,"""DS-P22184""","""3""",true,true,true,true,false,,40.4154153,-3.6766616,"""Madrid""","""Ibiza""",false,54,"""sale""",1800000.0,5217.0,"""86884975""","""flat""","""Madrid""",5,false,345.0,"""renew""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/17/2e/81/705535055.jpg""","""PisoenAvenidadeMenendezPelayo""",,"""https://www.idealista.com/inmueble/86884975/""",,,,,,,,,,,,,,
2851,"""GuzmanelBueno""",3,"""es""","""2802""","""Chamberi""",true,"""W-02FTU8""","""6""",false,true,true,true,true,,40.4403065,-3.7148457,"""Madrid""","""Gaztambide""",false,29,"""sale""",850000.0,4913.0,"""86811150""","""penthouse""","""Madrid""",3,false,173.0,"""renew""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f3/db/1f/703542105.jpg""","""AticoenGuzmanelBueno""","""flat""","""https://www.idealista.com/inmueble/86811150/""",,,,,,,,,,,,,,
2852,"""Genova""",3,"""es""","""1252""","""Chamberi""",true,"""W-02FSFM""","""4""",false,true,true,true,true,,40.4251673,-3.6934968,"""Madrid""","""Almagro""",false,36,"""sale""",1200000.0,7843.0,"""86809359""","""flat""","""Madrid""",3,false,153.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/59/a5/71/703499041.jpg""","""PisoenGenova""",,"""https://www.idealista.com/inmueble/86809359/""",,,,,,,,,,,,,,
2853,"""CalledeVallehermoso""",3,"""es""","""1967""","""Chamberi""",true,"""DS-P22109""","""1""",true,true,true,true,true,,40.4334892,-3.7106035,"""Madrid""","""Arapiles""",false,57,"""sale""",995000.0,3827.0,"""83985730""","""flat""","""Madrid""",4,false,260.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ec/85/13/629846890.jpg""","""PisoenCalledeVallehermoso""",,"""https://www.idealista.com/inmueble/83985730/""",,,,,,,,,,,,,,
2854,"""Serrano""",3,"""es""","""4475""","""Chamartin""",true,"""W-02E9IX""","""2""",false,true,true,true,true,,40.4520529,-3.6779672,"""Madrid""","""Bernabeu-Hispanoamerica""",false,45,"""sale""",1200000.0,3822.0,"""85861572""","""flat""","""Madrid""",5,false,314.0,"""renew""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/66/5d/a5/677260389.jpg""","""PisoenSerrano""",,"""https://www.idealista.com/inmueble/85861572/""",,,,,,,,,,,,,,
2855,"""SantoDomingo""",6,"""es""","""27318""",,false,"""DF144687""",,false,true,,true,false,true,40.6437656,-3.5797868,"""SantoDomingo""",,false,55,"""sale""",880000.0,1569.0,"""88059629""","""chalet""","""Madrid""",5,false,561.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/36/e3/737599201.jpg""","""Casaindependiente""","""chalet""","""https://www.idealista.com/inmueble/88059629/""",,,,,,,,,,,,,,
2856,"""barrioProsperidad""",2,"""es""","""4134""","""Chamartin""",true,"""SB144637""","""1""",false,true,true,true,false,,40.4434679,-3.6693399,"""Madrid""","""Prosperidad""",false,32,"""sale""",440000.0,3548.0,"""87820569""","""flat""","""Madrid""",5,false,124.0,"""renew""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/57/13/1e/732927685.jpg""","""Piso""",,"""https://www.idealista.com/inmueble/87820569/""",,,,,,,,,,,,,,
2857,"""barrioLucero""",2,"""es""","""4376""","""Latina""",true,"""JE143754""","""1""",false,true,true,true,false,false,40.4024771,-3.7514561,"""Madrid""","""Lucero""",false,41,"""sale""",390000.0,2500.0,"""87548510""","""flat""","""Madrid""",4,false,156.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c4/26/92/726556932.jpg""","""Piso""",,"""https://www.idealista.com/inmueble/87548510/""",,,,,,25000.0,,,,,,,,
2858,"""barrioCuatroCaminos""",2,"""es""","""3787""","""Tetuan""",true,"""SG132184""","""1""",true,true,true,true,false,false,40.4503229,-3.6960873,"""Madrid""","""CuatroCaminos""",false,36,"""sale""",585000.0,3214.0,"""87203320""","""flat""","""Madrid""",4,false,182.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/44/61/55/714502922.jpg""","""Piso""",,"""https://www.idealista.com/inmueble/87203320/""",,,,,,25000.0,false,50,400,0,true,"""Comprar""",54971,1100
2859,,6,"""es""","""7459""","""Hortaleza""",false,"""VC15995""",,true,true,,true,false,true,40.4599313,-3.6358462,"""Madrid""","""CondeOrgaz-Piovera""",false,56,"""sale""",1850000.0,2909.0,"""1119945""","""chalet""","""Madrid""",6,false,636.0,"""renew""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c3/b6/fc/717038846.jpg""","""Casaindependiente""","""chalet""","""https://www.idealista.com/inmueble/1119945/""","""barrioCondeOrgaz-Piovera""",,,,,,,,,,,,,
2860,"""Coimbra-Guadarrama""",3,"""es""","""21949""","""Coimbra-Guadarrama""",false,"""AA141777""",,false,true,,true,false,true,40.3070087,-3.9186428,"""Mostoles""",,false,35,"""sale""",640000.0,1542.0,"""87041088""","""chalet""","""Madrid""",4,false,415.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fc/9a/2e/709480692.jpg""","""Casaindependiente""","""chalet""","""https://www.idealista.com/inmueble/87041088/""",,,,,,,,,,,,,,
2861,"""barrioCanillas""",6,"""es""","""6644""","""Hortaleza""",false,"""cl132325""",,true,true,,true,true,true,40.4636289,-3.6546315,"""Madrid""","""Canillas""",false,59,"""sale""",1375000.0,3056.0,"""86956712""","""chalet""","""Madrid""",9,false,450.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/23/1c/0d/720289880.jpg""","""Chaletadosado""","""chalet""","""https://www.idealista.com/inmueble/86956712/""",,,,,,,,,,,,,,
2862,"""barrioCostillares""",2,"""es""","""6928""","""CiudadLineal""",true,"""VP21015""","""1""",false,true,true,true,false,false,40.4726488,-3.6671995,"""Madrid""","""Costillares""",false,39,"""sale""",650000.0,3757.0,"""86029224""","""flat""","""Madrid""",3,false,173.0,"""renew""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/42/92/73/681582186.jpg""","""Piso""",,"""https://www.idealista.com/inmueble/86029224/""",,,,,,35000.0,,,,,,,,
2863,"""barrioCuatroCaminos""",2,"""es""","""3851""","""Tetuan""",true,"""SG138524""","""6""",false,true,true,true,false,true,40.4511096,-3.6980002,"""Madrid""","""CuatroCaminos""",false,30,"""sale""",525000.0,5198.0,"""85787209""","""flat""","""Madrid""",2,false,101.0,"""renew""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e4/8c/76/720701809.jpg""","""Piso""",,"""https://www.idealista.com/inmueble/85787209/""",,,,,,,,,,,,,,
2864,"""barrioAtalaya""",5,"""es""","""6374""","""CiudadLineal""",true,"""VP20659""","""4""",false,true,true,true,false,true,40.4663834,-3.6656727,"""Madrid""","""Atalaya""",false,48,"""sale""",1190000.0,2787.0,"""84193147""","""penthouse""","""Madrid""",5,false,427.0,"""renew""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1f/30/aa/633738229.jpg""","""Atico""","""flat""","""https://www.idealista.com/inmueble/84193147/""",,,,,,,,,,,,,,
2865,"""barrioValdemarin""",3,"""es""","""9068""","""Moncloa""",true,"""VP20712""","""bj""",false,true,true,true,false,true,40.4675608,-3.7870302,"""Madrid""","""Valdemarin""",false,41,"""sale""",890000.0,5933.0,"""84192053""","""flat""","""Madrid""",3,false,150.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ef/6d/09/633716638.jpg""","""Piso""",,"""https://www.idealista.com/inmueble/84192053/""",,,,,,,,,,,,,,
2866,"""barrioJeronimos""",8,"""es""","""1056""","""Retiro""",true,"""5809""","""4""",false,true,true,true,false,,40.4147796,-3.6910287,"""Madrid""","""Jeronimos""",false,22,"""sale""",6500000.0,10833.0,"""81779394""","""flat""","""Madrid""",8,false,600.0,"""renew""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b9/5a/3c/584275256.jpg""","""Piso""",,"""https://www.idealista.com/inmueble/81779394/""",,,,,,,,,,,,,,
2867,"""barrioTresOlivos-Valverde""",3,"""es""","""9484""","""Fuencarral""",false,"""ax125171""",,true,true,,true,true,,40.5013632,-3.689548,"""Madrid""","""TresOlivos-Valverde""",false,44,"""sale""",755000.0,3020.0,"""81378915""","""chalet""","""Madrid""",4,false,250.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/90/86/02/575769310.jpg""","""Chaletadosado""","""chalet""","""https://www.idealista.com/inmueble/81378915/""",,,,,,,,,,,,,,
2868,"""barrioFuentelarreina""",3,"""es""","""7407""","""Fuencarral""",true,"""LA124687""","""2""",true,true,true,true,true,true,40.4757303,-3.7438288,"""Madrid""","""Fuentelarreina""",false,29,"""sale""",599000.0,2995.0,"""81238891""","""flat""","""Madrid""",4,false,200.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/98/2f/62/572903866.jpg""","""Piso""",,"""https://www.idealista.com/inmueble/81238891/""",,,,,,,,,,,,,,
2869,"""PaseoDELAHABANA""",3,"""es""","""3855""","""Chamartin""",true,"""FP143446""","""1""",false,true,true,false,false,true,40.4495625,-3.6887158,"""Madrid""","""ElViso""",false,27,"""sale""",850000.0,5060.0,"""87472543""","""flat""","""Madrid""",4,false,168.0,"""renew""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/70/80/31/722425634.jpg""","""PisoenPaseoDELAHABANA""",,"""https://www.idealista.com/inmueble/87472543/""",,,,,,,,,,,,,,
2870,"""barrioTrafalgar""",2,"""es""","""1536""","""Chamberi""",true,"""cm-423713""","""4""",true,true,true,true,false,true,40.4299402,-3.6980491,"""Madrid""","""Trafalgar""",false,43,"""sale""",790000.0,5267.0,"""87119276""","""flat""","""Madrid""",4,false,150.0,"""renew""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6f/af/fc/711994207.jpg""","""Piso""",,"""https://www.idealista.com/inmueble/87119276/""",,,,,,,,,,,,,,
2871,"""CalledeMartindeVargas""",1,"""es""","""1402""","""Arganzuela""",false,"""AR135578""","""4""",false,true,true,false,false,,40.4041212,-3.7020804,"""Madrid""","""Acacias""",false,22,"""sale""",290000.0,4915.0,"""86476149""","""flat""","""Madrid""",2,false,59.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1a/86/4a/694583785.jpg""","""PisoenCalledeMartindeVargas""",,"""https://www.idealista.com/inmueble/86476149/""",,,,,,,,,,,,,,
2872,"""barrioPalacio""",3,"""es""","""931""","""Centro""",true,"""MAD170389""","""en""",false,true,true,true,false,,40.413102,-3.7131899,"""Madrid""","""Palacio""",false,45,"""sale""",1770000.0,5531.0,"""82355451""","""flat""","""Madrid""",1,false,320.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/db/60/1b/596437985.jpg""","""Piso""",,"""https://www.idealista.com/inmueble/82355451/""",,,,,,,,,,,,,,
2873,"""Ciudalcampo""",4,"""es""","""23334""",,false,"""DF142360""",,false,true,,true,false,true,40.6162357,-3.6177189,"""Ciudalcampo""",,false,47,"""sale""",880000.0,2085.0,"""87907842""","""chalet""","""Madrid""",5,false,422.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9a/16/11/736174745.jpg""","""Casaindependiente""","""chalet""","""https://www.idealista.com/inmueble/87907842/""",,,,,,,,,,,,,,
2874,"""SantoDomingo""",5,"""es""","""26404""",,false,"""NV143485""",,false,true,,true,false,true,40.6346543,-3.5792076,"""SantoDomingo""",,false,42,"""sale""",875000.0,1902.0,"""87704666""","""chalet""","""Madrid""",6,false,460.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a3/0f/d7/728965049.jpg""","""Casaindependiente""","""chalet""","""https://www.idealista.com/inmueble/87704666/""",,,,,,,,,,,,,,
2875,"""Ciudalcampo""",8,"""es""","""23763""",,false,"""NV142436""",,false,true,,true,false,true,40.6176799,-3.607631,"""Ciudalcampo""",,false,54,"""sale""",2500000.0,2174.0,"""87352759""","""chalet""","""Madrid""",6,false,1150.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1a/da/da/718659565.jpg""","""Casaindependiente""","""chalet""","""https://www.idealista.com/inmueble/87352759/""",,,,,,,,,,,,,,
2876,"""barrioRecoletos""",4,"""es""","""2210""","""BarriodeSalamanca""",true,"""DS-P22205""","""2""",true,true,true,true,true,,40.4279216,-3.681695,"""Madrid""","""Recoletos""",false,58,"""sale""",2500000.0,6394.0,"""87263907""","""flat""","""Madrid""",6,false,391.0,"""renew""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b3/35/93/716238579.jpg""","""Piso""",,"""https://www.idealista.com/inmueble/87263907/""",,,,,,,,,,,,,,
2877,"""SantoDomingo""",6,"""es""","""26752""",,false,"""DF141564""",,false,true,,true,false,true,40.6357301,-3.5722583,"""SantoDomingo""",,false,55,"""sale""",795000.0,1699.0,"""86894238""","""chalet""","""Madrid""",7,false,468.0,"""renew""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1b/58/d6/711740449.jpg""","""Casaindependiente""","""chalet""","""https://www.idealista.com/inmueble/86894238/""",,,,,,,,,,,,,,
2878,"""VillafrancadelCastillo""",5,"""es""","""21021""","""VillafrancadelCastillo""",false,"""CM136779""",,false,true,,true,true,true,40.468046,-3.9423261,"""VillanuevadelaCanada""",,false,48,"""sale""",840000.0,1765.0,"""86516185""","""chalet""","""Madrid""",8,false,476.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/49/74/24/695562403.jpg""","""Casaindependiente""","""chalet""","""https://www.idealista.com/inmueble/86516185/""",,,,,,,,,,,,,,
2879,"""barrioCastellana""",4,"""es""","""2560""","""BarriodeSalamanca""",true,"""DS-P22178""","""7""",true,true,true,true,true,,40.4333961,-3.6824111,"""Madrid""","""Castellana""",false,54,"""sale""",1750000.0,7543.0,"""85945652""","""flat""","""Madrid""",4,false,232.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/38/be/12/679343890.jpg""","""Piso""",,"""https://www.idealista.com/inmueble/85945652/""",,,,,,,,,,,,,,
2880,"""SantoDomingo""",4,"""es""","""27543""",,false,"""MD137625""",,false,true,,true,false,true,40.6429864,-3.5706492,"""SantoDomingo""",,false,51,"""sale""",770000.0,1571.0,"""85501137""","""chalet""","""Madrid""",5,false,490.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b2/cb/c6/664155363.jpg""","""Casaindependiente""","""chalet""","""https://www.idealista.com/inmueble/85501137/""",,,,,,,,,,,,,,
